CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,crim_log,zn_log,dis_log,rad_log,medv_log,b_cube,age_cube,lstat_log,Transformed INDUS,Transformed NOX,Transformed PTRATIO,Transformed RM,Transformed TAX,Transformed age_cube,Transformed b_cube,Transformed crim_log,Transformed dis_log,Transformed lstat_log,Transformed medv_log,Transformed rad_log,Transformed zn_log,Imputed: Transformed INDUS,Imputed: Transformed age_cube,Imputed: Transformed b_cube,Imputed: Transformed crim_log,Imputed: Transformed dis_log,Imputed: Transformed lstat_log,Imputed: Transformed rad_log,Warnings,Cluster ID,Distance to Centroid
0.20608,22,5.86,0.431,5.593,76.5,7.9549,7,330,19.1,372.49,12.5,17.6,-1.579490836,3.135494216,2.073788091,1.945910149,2.867898902,7.195122726,4.245092374,2.525728644,-0.773627491,-1.067863431,0.29797127,-0.980509604,-0.465846848,0.375494718,0.219700229,-0.372370647,1.641756004,0.254617383,-0.404532124,0.088294073,1.352216424,-0.773627491,0.375494718,0.219700229,-0.372370647,1.641756004,0.254617383,0.088294073,,3,6.732178874
0.19133,22,5.86,0.431,5.605,70.2,7.9549,7,330,19.1,389.13,18.46,18.5,-1.653755593,3.135494216,2.073788091,1.945910149,2.917770732,7.300706756,4.125206601,2.915606229,-0.773627491,-1.067863431,0.29797127,-0.963432024,-0.465846848,0.203105396,0.316900456,-0.406736056,1.641756004,0.904079244,-0.282505801,0.088294073,1.352216424,-0.773627491,0.203105396,0.316900456,-0.406736056,1.641756004,0.904079244,0.088294073,,3,7.008783011
0.33983,22,5.86,0.431,6.108,34.9,8.0555,7,330,19.1,390.18,9.16,24.3,-1.079309786,3.135494216,2.086355088,1.945910149,3.19047635,7.307267423,3.267948037,2.214846179,-0.773627491,-1.067863431,0.29797127,-0.247596788,-0.465846848,-1.02958651,0.32294018,-0.140915958,1.66504612,-0.263253643,0.384749918,0.088294073,1.352216424,-0.773627491,-1.02958651,0.32294018,-0.140915958,1.66504612,-0.263253643,0.088294073,,1,6.48092895
0.19657,22,5.86,0.431,6.226,79.2,8.0555,7,330,19.1,376.14,10.15,20.5,-1.626736677,3.135494216,2.086355088,1.945910149,3.020424886,7.218547857,4.294458338,2.317473705,-0.773627491,-1.067863431,0.29797127,-0.079667249,-0.465846848,0.44648033,0.241265309,-0.394233273,1.66504612,-0.092295714,-0.031331763,0.088294073,1.352216424,-0.773627491,0.44648033,0.241265309,-0.394233273,1.66504612,-0.092295714,0.088294073,,3,6.114747032
0.16439,22,5.86,0.431,6.433,49.1,7.8265,7,330,19.1,374.71,9.52,24.5,-1.805513625,3.135494216,2.057515411,1.945910149,3.198673118,7.209388473,3.661793342,2.253394849,-0.773627491,-1.067863431,0.29797127,0.214921009,-0.465846848,-0.463258053,0.232833217,-0.476960844,1.611598235,-0.199038895,0.404805756,0.088294073,1.352216424,-0.773627491,-0.463258053,0.232833217,-0.476960844,1.611598235,-0.199038895,0.088294073,,1,6.151111393
0.19073,22,5.86,0.431,6.718,17.5,7.8265,7,330,19.1,393.74,6.56,26.2,-1.656896464,3.135494216,2.057515411,1.945910149,3.265759411,7.329423995,2.596247051,1.880990603,-0.773627491,-1.067863431,0.29797127,0.620513539,-0.465846848,-1.995456556,0.343337429,-0.408189468,1.611598235,-0.819393499,0.568952403,0.088294073,1.352216424,-0.773627491,-1.995456556,0.343337429,-0.408189468,1.611598235,-0.819393499,0.088294073,,1,5.538022185
0.1403,22,5.86,0.431,6.487,13,7.3967,7,330,19.1,396.28,5.9,24.4,-1.963972292,3.135494216,2.001033955,1.945910149,3.194583132,7.345150827,2.351334688,1.774952351,-0.773627491,-1.067863431,0.29797127,0.29177012,-0.465846848,-2.347627418,0.357815486,-0.550286295,1.506922498,-0.996033048,0.394798386,0.088294073,1.352216424,-0.773627491,-2.347627418,0.357815486,-0.550286295,1.506922498,-0.996033048,0.088294073,,1,5.984156426
0.21409,22,5.86,0.431,6.438,8.9,7.3967,7,330,19.1,377.07,3.59,24.8,-1.541358792,3.135494216,2.001033955,1.945910149,3.210843653,7.224492208,2.072351098,1.278152203,-0.773627491,-1.067863431,0.29797127,0.222036668,-0.465846848,-2.74879088,0.246737654,-0.354725355,1.506922498,-1.823607553,0.434584605,0.088294073,1.352216424,-0.773627491,-2.74879088,0.246737654,-0.354725355,1.506922498,-1.823607553,0.088294073,,1,7.419312162
0.08221,22,5.86,0.431,6.957,6.8,8.9067,7,330,19.1,386.09,3.53,29.6,-2.49847833,3.135494216,2.186803803,1.945910149,3.387774361,7.281645263,1.894536474,1.261297871,-0.773627491,-1.067863431,0.29797127,0.960642011,-0.465846848,-3.004478786,0.299352523,-0.797624591,1.851205329,-1.851683662,0.86749841,0.088294073,1.352216424,-0.773627491,-3.004478786,0.299352523,-0.797624591,1.851205329,-1.851683662,0.088294073,,1,6.711449957
0.36894,22,5.86,0.431,8.259,8.4,8.9067,7,330,19.1,396.9,3.54,42.8,-0.99712125,3.135494216,2.186803803,1.945910149,3.756538103,7.34897945,2.032792714,1.264126727,-0.773627491,-1.067863431,0.29797127,2.813559461,-0.465846848,-2.805673718,0.361340101,-0.102883885,1.851205329,-1.846971326,1.769789007,0.088294073,1.352216424,-0.773627491,-2.805673718,0.361340101,-0.102883885,1.851205329,-1.846971326,0.088294073,,1,9.980935463
0.04819,80,3.64,0.392,6.108,32,9.2203,1,315,16.4,392.89,6.57,21.9,-3.032603748,4.394449155,2.221407575,0,3.086486637,7.324145979,3.174802104,1.882513832,-1.097403051,-1.404492526,-0.94923568,-0.247596788,-0.554898039,-1.163525373,0.338478509,-1.044786759,1.915335676,-0.816856089,0.130308035,-2.13449138,2.130247773,-1.097403051,-1.163525373,0.338478509,-1.044786759,1.915335676,-0.816856089,-2.13449138,,1,7.014918227
0.03548,80,3.64,0.392,5.876,19.1,9.2203,1,315,16.4,395.18,9.25,20.9,-3.338786122,4.394449155,2.221407575,0,3.039749159,7.338348269,2.673074866,2.224623552,-1.097403051,-1.404492526,-0.94923568,-0.577763338,-0.554898039,-1.884982272,0.351553079,-1.186470147,1.915335676,-0.246966401,0.01595084,-2.13449138,2.130247773,-1.097403051,-1.884982272,0.351553079,-1.186470147,1.915335676,-0.246966401,-2.13449138,,1,8.905546516
0.01538,90,3.75,0.394,7.454,34.2,6.3361,3,244,15.9,386.34,3.11,44,-4.174687315,4.510859507,1.846263437,1.098612289,3.784189634,7.283216588,3.245951567,1.134622726,-1.081360117,-1.387229495,-1.18019993,1.667938457,-0.976407014,-1.061216256,0.300799079,-1.573276586,1.220089986,-2.062700346,1.837446735,-0.879562207,2.202189111,-1.081360117,-1.061216256,0.300799079,-1.573276586,1.220089986,-2.062700346,-0.879562207,,1,6.75268102
0.61154,20,3.97,0.647,8.704,86.9,1.801,5,264,13,389.7,5.12,50,-0.491774913,3.044522438,0.588342066,1.609437912,3.912023005,7.304269723,4.429349251,1.633154439,-1.049274251,0.796543861,-2.519792581,3.44685306,-0.857672092,0.640446239,0.320180509,0.130960998,-1.111185712,-1.232241384,2.150229246,-0.296053371,1.295996068,-1.049274251,0.640446239,0.320180509,0.130960998,-1.111185712,-1.232241384,-0.296053371,,1,12.84431105
0.66351,20,3.97,0.647,7.333,100,1.8946,5,264,13,383.29,7.79,36,-0.410211354,3.044522438,0.639007734,1.609437912,3.583518938,7.263999901,4.641588834,2.05284086,-1.049274251,0.796543861,-2.519792581,1.495739523,-0.857672092,0.945635392,0.283108275,0.168703867,-1.017288237,-0.533123675,1.346445963,-0.296053371,1.295996068,-1.049274251,0.945635392,0.283108275,0.168703867,-1.017288237,-0.533123675,-0.296053371,,1,10.65167523
0.65665,20,3.97,0.647,6.842,100,2.0107,5,264,13,391.93,6.9,30.1,-0.420604127,3.044522438,0.69848292,1.609437912,3.404525172,7.318175762,4.641588834,1.931521412,-1.049274251,0.796543861,-2.519792581,0.796981867,-0.857672092,0.945635392,0.332982352,0.163894697,-0.907064293,-0.735218788,0.908484269,-0.296053371,1.295996068,-1.049274251,0.945635392,0.332982352,0.163894697,-0.907064293,-0.735218788,-0.296053371,,1,9.209581095
0.54011,20,3.97,0.647,7.203,81.8,2.1121,5,264,13,392.8,9.59,33.8,-0.615982456,3.044522438,0.747682713,1.609437912,3.520460802,7.323586684,4.340946511,2.260720889,-1.049274251,0.796543861,-2.519792581,1.310732405,-0.857672092,0.513327833,0.337963625,0.073484973,-0.815883489,-0.186835106,1.192155405,-0.296053371,1.295996068,-1.049274251,0.513327833,0.337963625,0.073484973,-0.815883489,-0.186835106,-0.296053371,,1,9.913168355
0.53412,20,3.97,0.647,7.52,89.4,2.1398,5,264,13,388.37,7.26,43.1,-0.627134746,3.044522438,0.760712367,1.609437912,3.763522997,7.295950716,4.471423857,1.982379829,-1.049274251,0.796543861,-2.519792581,1.761865148,-0.857672092,0.700947268,0.312522065,0.068324342,-0.791735942,-0.650498343,1.786879637,-0.296053371,1.295996068,-1.049274251,0.700947268,0.312522065,0.068324342,-0.791735942,-0.650498343,-0.296053371,,1,10.64082613
0.52014,20,3.97,0.647,8.398,91.5,2.2885,5,264,13,386.86,5.91,48.8,-0.653657273,3.044522438,0.827896581,1.609437912,3.887730313,7.286482774,4.506164391,1.776645831,-1.049274251,0.796543861,-2.519792581,3.011374765,-0.857672092,0.750902297,0.303805916,0.05605126,-0.667225039,-0.993212032,2.090789921,-0.296053371,1.295996068,-1.049274251,0.750902297,0.303805916,0.05605126,-0.667225039,-0.993212032,-0.296053371,,1,11.77341953
0.82526,20,3.97,0.647,7.327,94.5,2.0788,5,264,13,393.42,11.25,31,-0.192056791,3.044522438,0.731790804,1.609437912,3.433987204,7.32743787,4.554883458,2.420368129,-1.049274251,0.796543861,-2.519792581,1.487200733,-0.857672092,0.820957705,0.34150901,0.269653107,-0.845335585,0.079106814,0.980571929,-0.296053371,1.295996068,-1.049274251,0.820957705,0.34150901,0.269653107,-0.845335585,0.079106814,-0.296053371,,1,10.68079062
0.55007,20,3.97,0.647,7.206,91.6,1.9301,5,264,13,387.89,8.1,36.5,-0.597709736,3.044522438,0.657571815,1.609437912,3.597312261,7.292943704,4.507805384,2.091864062,-1.049274251,0.796543861,-2.519792581,1.3150018,-0.857672092,0.753261956,0.309753822,0.081940525,-0.982883869,-0.468118447,1.380195444,-0.296053371,1.295996068,-1.049274251,0.753261956,0.309753822,0.081940525,-0.982883869,-0.468118447,-0.296053371,,1,10.22950552
0.76162,20,3.97,0.647,5.56,62.8,1.9865,5,264,13,392.4,10.45,22.8,-0.272307535,3.044522438,0.686374296,1.609437912,3.126760536,7.321099897,3.974842102,2.346601978,-1.049274251,0.796543861,-2.519792581,-1.02747295,-0.857672092,-0.013110702,0.335674299,0.232517731,-0.929504917,-0.043773555,0.228850154,-0.296053371,1.295996068,-1.049274251,-0.013110702,0.335674299,0.232517731,-0.929504917,-0.043773555,-0.296053371,,3,9.89041279
0.7857,20,3.97,0.647,7.014,84.6,2.1329,5,264,13,384.07,14.79,30.7,-0.241180239,3.044522438,0.757482556,1.609437912,3.424262655,7.268924006,4.389921837,2.693951277,-1.049274251,0.796543861,-2.519792581,1.041760517,-0.857672092,0.583751729,0.287641386,0.246921633,-0.797721673,0.534844275,0.956777914,-0.296053371,1.295996068,-1.049274251,0.583751729,0.287641386,0.246921633,-0.797721673,0.534844275,-0.296053371,,1,10.36823056
0.57834,20,3.97,0.575,8.297,67,2.4216,5,264,13,384.54,7.44,50,-0.547593348,3.044522438,0.884428479,1.609437912,3.912023005,7.271887877,4.0615481,2.006870849,-1.049274251,0.175074764,-2.519792581,2.867638465,-0.857672092,0.111567881,0.290369913,0.105131473,-0.56245582,-0.609700965,2.150229246,-0.296053371,1.295996068,-1.049274251,0.111567881,0.290369913,0.105131473,-0.56245582,-0.609700965,-0.296053371,,1,10.76957711
0.5405,20,3.97,0.575,7.47,52.6,2.872,5,264,13,390.3,3.16,43.5,-0.615260642,3.044522438,1.055008651,1.609437912,3.772760938,7.308016464,3.746812106,1.150572028,-1.049274251,0.175074764,-2.519792581,1.690708564,-0.857672092,-0.341005624,0.323629744,0.073818987,-0.246323652,-2.036131845,1.809483018,-0.296053371,1.295996068,-1.049274251,-0.341005624,0.323629744,0.073818987,-0.246323652,-2.036131845,-0.296053371,,1,9.029834993
0.09065,20,6.96,0.464,5.92,61.5,3.9175,3,223,18.6,391.34,13.65,20.7,-2.400749342,3.044522438,1.365453695,1.098612289,3.0301337,7.314501729,3.947223386,2.613739522,-0.61319816,-0.783023428,0.06700702,-0.515145544,-1.101078683,-0.052824935,0.329600052,-0.752401302,0.32901675,0.401226756,-0.00757625,-0.879562207,1.295996068,-0.61319816,-0.052824935,0.329600052,-0.752401302,0.32901675,0.401226756,-0.879562207,,3,4.50445819
0.29916,20,6.96,0.464,5.856,42.1,4.429,3,223,18.6,388.65,13,21.1,-1.206776732,3.044522438,1.488173825,1.098612289,3.04927304,7.297703663,3.47878321,2.564949357,-0.61319816,-0.783023428,0.06700702,-0.606225972,-1.101078683,-0.726416823,0.314135821,-0.199900244,0.556451041,0.319951627,0.03925386,-0.879562207,1.295996068,-0.61319816,-0.726416823,0.314135821,-0.199900244,0.556451041,0.319951627,-0.879562207,,3,5.317277098
0.16211,20,6.96,0.464,6.24,16.3,4.429,3,223,18.6,396.9,6.59,25.2,-1.819480162,3.044522438,1.488173825,1.098612289,3.226843995,7.34897945,2.535493694,1.885553349,-0.61319816,-0.783023428,0.06700702,-0.059743406,-1.101078683,-2.082816629,0.361340101,-0.483423744,0.556451041,-0.811792833,0.473734218,-0.879562207,1.295996068,-0.61319816,-2.082816629,0.361340101,-0.483423744,0.556451041,-0.811792833,-0.879562207,,1,5.364921737
0.1146,20,6.96,0.464,6.538,58.7,3.9175,3,223,18.6,394.96,7.73,24.4,-2.166307475,3.044522438,1.365453695,1.098612289,3.194583132,7.336986243,3.886386902,2.045108863,-0.61319816,-0.783023428,0.06700702,0.364349836,-1.101078683,-0.140304542,0.350299203,-0.643915246,0.32901675,-0.546003711,0.394798386,-0.879562207,1.295996068,-0.61319816,-0.140304542,0.350299203,-0.643915246,0.32901675,-0.546003711,-0.879562207,,1,5.007347761
0.22188,20,6.96,0.464,7.691,51.8,4.3665,3,223,18.6,390.77,6.58,35.2,-1.505618584,3.044522438,1.473961773,1.098612289,3.561046083,7.31094873,3.727719738,1.884034745,-0.61319816,-0.783023428,0.06700702,2.005220666,-1.101078683,-0.368459426,0.326329175,-0.338186867,0.530112184,-0.814322537,1.291459411,-0.879562207,1.295996068,-0.61319816,-0.368459426,0.326329175,-0.338186867,0.530112184,-0.814322537,-0.879562207,,1,5.322208625
0.05644,40,6.41,0.447,6.758,32.9,4.0776,4,254,17.6,396.9,3.53,32.4,-2.874577152,3.713572067,1.40550858,1.386294361,3.478158423,7.34897945,3.204291118,1.261297871,-0.693412825,-0.929759187,-0.39492148,0.677438806,-0.917039553,-1.12112175,0.361340101,-0.971661244,0.403249513,-1.851683662,1.088650003,-0.550947072,1.709467249,-0.693412825,-1.12112175,0.361340101,-0.971661244,0.403249513,-1.851683662,-0.550947072,,1,3.515356927
0.09604,40,6.41,0.447,6.854,42.8,4.2673,4,254,17.6,396.9,2.98,32,-2.342990508,3.713572067,1.450981309,1.386294361,3.465735903,7.34897945,3.497957993,1.091923301,-0.693412825,-0.929759187,-0.39492148,0.814059447,-0.917039553,-0.698844512,0.361340101,-0.725673874,0.487523038,-2.133829464,1.058254599,-0.550947072,1.709467249,-0.693412825,-0.698844512,0.361340101,-0.725673874,0.487523038,-2.133829464,-0.550947072,,1,3.636105467
0.10469,40,6.41,0.447,7.267,49,4.7872,4,254,17.6,389.25,6.05,33.2,-2.256751677,3.713572067,1.565945689,1.386294361,3.502549876,7.301457143,3.65930571,1.800058272,-0.693412825,-0.929759187,-0.39492148,1.401812832,-0.917039553,-0.466835135,0.31759126,-0.68576756,0.700583784,-0.954211361,1.148330976,-0.550947072,1.709467249,-0.693412825,-0.466835135,0.31759126,-0.68576756,0.700583784,-0.954211361,-0.550947072,,1,3.287698283
0.06127,40,6.41,0.447,6.826,27.6,4.8628,4,254,17.6,393.45,4.16,33.1,-2.792464952,3.713572067,1.581614404,1.386294361,3.499533282,7.327624115,3.022059616,1.425515074,-0.693412825,-0.929759187,-0.39492148,0.77421176,-0.917039553,-1.383160892,0.341680467,-0.933664496,0.729622239,-1.578129052,1.140949979,-0.550947072,1.709467249,-0.693412825,-1.383160892,0.341680467,-0.933664496,0.729622239,-1.578129052,-0.550947072,,1,3.075339371
0.07978,40,6.41,0.447,6.482,32.1,4.1403,4,254,17.6,396.9,7.19,29.1,-2.528482433,3.713572067,1.420768249,1.386294361,3.370738174,7.34897945,3.178105751,1.972691172,-0.693412825,-0.929759187,-0.39492148,0.284654462,-0.917039553,-1.158774907,0.361340101,-0.811508744,0.431529894,-0.666637802,0.825814292,-0.550947072,1.709467249,-0.693412825,-1.158774907,0.361340101,-0.811508744,0.431529894,-0.666637802,-0.550947072,,1,3.16101797
0.21038,20,3.33,0.4429,6.812,32.2,4.1007,5,216,14.9,396.9,4.85,35.1,-1.55883986,3.044522438,1.411157691,1.609437912,3.55820113,7.34897945,3.181402543,1.578978705,-1.142614953,-0.9651484,-1.642128431,0.754287917,-1.142635906,-1.154034295,0.361340101,-0.362814577,0.413718876,-1.322487848,1.284498386,-0.296053371,1.295996068,-1.142614953,-1.154034295,0.361340101,-0.362814577,0.413718876,-1.322487848,-0.296053371,,1,4.086578407
0.03578,20,3.33,0.4429,7.82,64.5,4.6947,5,216,14.9,387.31,3.76,45.4,-3.330366201,3.044522438,1.546434213,1.609437912,3.815512105,7.289306919,4.010389657,1.324418957,-1.142614953,-0.9651484,-1.642128431,2.188804653,-1.142635906,0.038004779,0.306405813,-1.182573898,0.66442363,-1.746535944,1.914086513,-0.296053371,1.295996068,-1.142614953,0.038004779,0.306405813,-1.182573898,0.66442363,-1.746535944,-0.296053371,,1,6.776276314
0.03705,20,3.33,0.4429,6.968,37.2,5.2447,5,216,14.9,392.23,4.59,35.4,-3.295486927,3.044522438,1.657218043,1.609437912,3.56671182,7.320042501,3.338215069,1.523880024,-1.142614953,-0.9651484,-1.642128431,0.976296459,-1.142635906,-0.928546281,0.334700864,-1.166433799,0.869736662,-1.414271765,1.30532233,-0.296053371,1.295996068,-1.142614953,-0.928546281,0.334700864,-1.166433799,0.869736662,-1.414271765,-0.296053371,,1,3.438203776
0.06129,20,3.33,0.4429,7.645,49.7,5.2119,5,216,14.9,377.07,3.01,46,-2.792138581,3.044522438,1.650944473,1.609437912,3.828641396,7.224492208,3.67664865,1.101940079,-1.142614953,-0.9651484,-1.642128431,1.939756608,-1.142635906,-0.441896916,0.246737654,-0.93351347,0.858110004,-2.117143417,1.946211244,-0.296053371,1.295996068,-1.142614953,-0.441896916,0.246737654,-0.93351347,0.858110004,-2.117143417,-0.296053371,,1,6.066980137
0.01501,90,1.21,0.401,7.923,24.8,5.885,1,198,13.6,395.52,3.16,50,-4.199038633,4.510859507,1.772406741,0,3.912023005,7.340452224,2.916199472,1.150572028,-1.451806028,-1.326808888,-2.242635481,2.335387216,-1.249497336,-1.53538211,0.353489972,-1.584544959,1.08321313,-2.036131845,2.150229246,-2.13449138,2.202189111,-1.451806028,-1.53538211,0.353489972,-1.584544959,1.08321313,-2.036131845,-2.13449138,,1,10.97203209
0.00906,90,2.97,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,7.85,32.2,-4.703886159,4.510859507,1.988873848,0,3.471966453,7.335499819,2.750137734,2.060513532,-1.195119098,-1.335440404,-1.457357031,1.147072261,-0.733000423,-1.774169995,0.348930808,-1.818159021,1.484386462,-0.520342463,1.073499499,-2.13449138,2.202189111,-1.195119098,-1.774169995,0.348930808,-1.818159021,1.484386462,-0.520342463,-2.13449138,,1,7.513940245
0.01096,55,2.25,0.389,6.453,31.9,7.3073,1,300,15.3,394.72,8.23,22,-4.513502997,4.025351691,1.988873848,0,3.091042453,7.335499819,3.171491568,2.107786015,-1.300127387,-1.430387071,-1.457357031,0.243383643,-0.643949231,-1.168285747,0.348930808,-1.730060771,1.484386462,-0.441595503,0.1414552,-2.13449138,1.902146362,-1.300127387,-1.168285747,0.348930808,-1.730060771,1.484386462,-0.441595503,-2.13449138,,1,7.577176318
0.01965,80,1.76,0.385,6.23,31.5,9.0892,1,241,18.2,341.6,12.93,20.1,-3.929677941,4.394449155,2.207086896,0,3.000719815,6.990463203,3.158179799,2.559550193,-1.371591362,-1.464913132,-0.11776438,-0.073974722,-0.994217253,-1.187427358,0.031291508,-1.459900502,1.888795502,0.310957646,-0.079546103,-2.13449138,2.130247773,-1.371591362,-1.187427358,0.031291508,-1.459900502,1.888795502,0.310957646,-2.13449138,,1,9.657718986
0.03871,52.5,5.32,0.405,6.209,31.3,7.3172,6,293,16.6,396.9,7.14,23.2,-3.251657314,3.979681654,1.990227741,1.791759469,3.144152279,7.34897945,3.151481624,1.965712776,-0.852383708,-1.292282827,-0.85684998,-0.103860488,-0.685506454,-1.197058974,0.361340101,-1.146152005,1.486895599,-0.678262481,0.271404245,-0.087790053,1.873922381,-0.852383708,-1.197058974,0.361340101,-1.146152005,1.486895599,-0.678262481,-0.087790053,,1,5.046047392
0.0459,52.5,5.32,0.405,6.315,45.6,7.3172,6,293,16.6,396.9,7.6,22.3,-3.081290162,3.979681654,1.990227741,1.791759469,3.104586678,7.34897945,3.572631975,2.028148247,-0.852383708,-1.292282827,-0.85684998,0.046991471,-0.685506454,-0.591467323,0.361340101,-1.067315999,1.486895599,-0.574256868,0.174595191,-0.087790053,1.873922381,-0.852383708,-0.591467323,0.361340101,-1.067315999,1.486895599,-0.574256868,-0.087790053,,1,5.117661388
0.04297,52.5,5.32,0.405,6.565,22.9,7.3172,6,293,16.6,371.72,9.51,24.8,-3.147253081,3.979681654,1.990227741,1.791759469,3.210843653,7.190161459,2.839739446,2.252343877,-0.852383708,-1.292282827,-0.85684998,0.402774391,-0.685506454,-1.645327532,0.215132907,-1.0978398,1.486895599,-0.200789615,0.434584605,-0.087790053,1.873922381,-0.852383708,-1.645327532,0.215132907,-1.0978398,1.486895599,-0.200789615,-0.087790053,,1,5.314826833
0.03502,80,4.95,0.411,6.861,27.9,5.1167,4,245,19.2,396.9,3.33,28.5,-3.351835952,4.394449155,1.6325097,1.386294361,3.349904087,7.34897945,3.032969673,1.202972304,-0.906346301,-1.240493736,0.34416412,0.824021369,-0.970470268,-1.367472814,0.361340101,-1.19250885,0.823945279,-1.948842957,0.774837477,-0.550947072,2.130247773,-0.906346301,-1.367472814,0.361340101,-1.19250885,0.823945279,-1.948842957,-0.550947072,,1,4.678716341
0.07886,80,4.95,0.411,7.148,27.7,5.1167,4,245,19.2,396.9,3.56,37.3,-2.540081151,4.394449155,1.6325097,1.386294361,3.618993327,7.34897945,3.025705047,1.269760545,-0.906346301,-1.240493736,0.34416412,1.232460162,-0.970470268,-1.377918957,0.361340101,-0.816875956,0.823945279,-1.837586458,1.433244645,-0.550947072,2.130247773,-0.906346301,-1.377918957,0.361340101,-0.816875956,0.823945279,-1.837586458,-0.550947072,,1,5.204476688
0.03615,80,4.95,0.411,6.63,23.4,5.1167,4,245,19.2,396.9,4.7,27.9,-3.32007833,4.394449155,1.6325097,1.386294361,3.328626689,7.34897945,2.860258506,1.547562509,-0.906346301,-1.240493736,0.34416412,0.495277951,-0.970470268,-1.615822222,0.361340101,-1.17781327,0.823945279,-1.374821252,0.722775969,-0.550947072,2.130247773,-0.906346301,-1.615822222,0.361340101,-1.17781327,0.823945279,-1.374821252,-0.550947072,,1,4.698375669
0.08265,0,13.92,0.437,6.127,18.4,5.5027,4,289,16,396.9,8.58,23.9,-2.493140455,0,1.705238881,1.386294361,3.173878459,7.34897945,2.640012244,2.149433913,0.401881973,-1.01607434,-1.13400708,-0.220557286,-0.709253439,-1.932524553,0.361340101,-0.795154533,0.958732536,-0.372218029,0.344138221,-0.550947072,-0.58551202,0.401881973,-1.932524553,0.361340101,-0.795154533,0.958732536,-0.372218029,-0.550947072,,1,7.141901691
0.08199,0,13.92,0.437,6.009,42.3,5.5027,4,289,16,396.9,10.4,21.7,-2.50115799,0,1.705238881,1.386294361,3.077312261,7.34897945,3.484283271,2.341805806,0.401881973,-1.01607434,-1.13400708,-0.388486824,-0.709253439,-0.718508029,0.361340101,-0.798864582,0.958732536,-0.051763065,0.107860184,-0.550947072,-0.58551202,0.401881973,-0.718508029,0.361340101,-0.798864582,0.958732536,-0.051763065,-0.550947072,,3,5.456261555
0.12932,0,13.92,0.437,6.678,31.1,5.9604,4,289,16,396.9,6.27,28.6,-2.045465326,0,1.785137593,1.386294361,3.353406718,7.34897945,3.144754855,1.835776355,0.401881973,-1.01607434,-1.13400708,0.563588271,-0.709253439,-1.206731708,0.361340101,-0.58799653,1.106806915,-0.894711832,0.783407709,-0.550947072,-0.58551202,0.401881973,-1.206731708,0.361340101,-0.58799653,1.106806915,-0.894711832,-0.550947072,,1,5.02543238
0.05372,0,13.92,0.437,6.549,51,5.9604,4,289,16,392.85,7.39,27.1,-2.923969907,0,1.785137593,1.386294361,3.299533728,7.323897414,3.708429769,2.000127735,0.401881973,-1.01607434,-1.13400708,0.380004284,-0.709253439,-0.396197368,0.338249681,-0.994517338,1.106806915,-0.620933709,0.651591354,-0.550947072,-0.58551202,0.401881973,-0.396197368,0.338249681,-0.994517338,1.106806915,-0.620933709,-0.550947072,,1,5.742792588
0.14103,0,13.92,0.437,5.79,58,6.32,4,289,16,396.9,15.84,20.3,-1.958782645,0,1.843719208,1.386294361,3.010620886,7.34897945,3.870876641,2.762538386,0.401881973,-1.01607434,-1.13400708,-0.700152663,-0.709253439,-0.162607467,0.361340101,-0.547884829,1.215374827,0.649097348,-0.055320176,-0.550947072,-0.58551202,0.401881973,-0.162607467,0.361340101,-0.547884829,1.215374827,0.649097348,-0.550947072,,3,5.385528796
0.06466,70,2.24,0.4,6.345,20.1,7.8278,5,358,14.8,368.24,4.97,22.5,-2.738612507,4.262679877,2.0576815,1.609437912,3.113515309,7.16765325,2.718934127,1.60341984,-1.301585836,-1.335440404,-1.688321281,0.089685421,-0.299617956,-1.819039111,0.194411942,-0.908744717,1.611906043,-1.281773568,0.196441752,-0.296053371,2.048814653,-1.301585836,-1.819039111,0.194411942,-0.908744717,1.611906043,-1.281773568,-0.296053371,,1,6.833932273
0.05561,70,2.24,0.4,7.041,10,7.8278,5,358,14.8,371.58,4.74,29,-2.889392238,4.262679877,2.0576815,1.609437912,3.36729583,7.189258675,2.15443469,1.556037136,-1.301585836,-1.335440404,-1.688321281,1.080185072,-0.299617956,-2.63075907,0.214301808,-0.978516804,1.611906043,-1.360704136,0.817391569,-0.296053371,2.048814653,-1.301585836,-2.63075907,0.214301808,-0.978516804,1.611906043,-1.360704136,-0.296053371,,1,6.696120682
0.04417,70,2.24,0.4,6.871,47.4,7.8278,5,358,14.8,390.86,6.07,24.8,-3.119709453,4.262679877,2.0576815,1.609437912,3.210843653,7.311509959,3.619034978,1.803358605,-1.301585836,-1.335440404,-1.688321281,0.838252686,-0.299617956,-0.524742291,0.326845841,-1.085094211,1.611906043,-0.948713634,0.434584605,-0.296053371,2.048814653,-1.301585836,-0.524742291,0.326845841,-1.085094211,1.611906043,-0.948713634,-0.296053371,,1,5.315418132
0.03537,34,6.09,0.433,6.59,40.4,5.4917,7,329,16.1,395.75,9.5,22,-3.341891276,3.555348061,1.703237862,1.945910149,3.091042453,7.341874804,3.431313943,2.251291799,-0.740083176,-1.050600401,-1.08781423,0.438352683,-0.471783594,-0.794675086,0.354799593,-1.187907032,0.955024095,-0.202542176,0.1414552,0.088294073,1.611685166,-0.740083176,-0.794675086,0.354799593,-1.187907032,0.955024095,-0.202542176,0.088294073,,1,4.739278244
