NOX,PTRATIO,RM,TAX,MEDV,ZN,INDUS,AGE,B,CRIM,DIS,LSTAT,RAD,CLUSTER_ID,DISTANCE_TO_CENTROID,DENSITY_FACTOR,ANOMALY_SCORE,IS_ANOMALY
-1.093757977,-0.85684998,0.108186133,-0.643949231,0.163598325,1.536684426,-0.909263198,-0.330782231,0.22124102,-0.693747987,1.414137868,0.074658721,-0.087790053,1,5.36454105,0.0070921985815602835,0.019617626218731,False
-1.093757977,-0.85684998,0.157995742,-0.643949231,0.323576767,1.536684426,-0.909263198,-2.876996194,0.232833217,-0.594301257,1.414137868,-1.209620925,-0.087790053,1,5.652092742,0.0070921985815602835,0.020669175933728457,False
-1.067863431,0.29797127,-0.980509604,-0.465846848,-0.404532124,1.352216424,-0.773627491,0.375494718,0.219700229,-0.372370647,1.641756004,0.254617383,0.088294073,3,6.732178874,0.005235602094240838,0.015472239170815612,False
-1.067863431,0.29797127,-0.963432024,-0.465846848,-0.282505801,1.352216424,-0.773627491,0.203105396,0.316900456,-0.406736056,1.641756004,0.904079244,0.088294073,3,7.008783011,0.005235602094240838,0.01610794500148351,False
-1.067863431,0.29797127,-0.247596788,-0.465846848,0.384749918,1.352216424,-0.773627491,-1.02958651,0.32294018,-0.140915958,1.66504612,-0.263253643,0.088294073,1,6.48092895,0.0070921985815602835,0.023700152633048224,False
-1.067863431,0.29797127,-0.079667249,-0.465846848,-0.031331763,1.352216424,-0.773627491,0.44648033,0.241265309,-0.394233273,1.66504612,-0.092295714,0.088294073,3,6.114747032,0.005235602094240838,0.014053225607763155,False
-1.067863431,0.29797127,0.214921009,-0.465846848,0.404805756,1.352216424,-0.773627491,-0.463258053,0.232833217,-0.476960844,1.611598235,-0.199038895,0.088294073,1,6.151111393,0.0070921985815602835,0.022494040592279888,False
-1.067863431,0.29797127,0.620513539,-0.465846848,0.568952403,1.352216424,-0.773627491,-1.995456556,0.343337429,-0.408189468,1.611598235,-0.819393499,0.088294073,1,5.538022185,0.0070921985815602835,0.02025203054721148,False
-1.067863431,0.29797127,0.29177012,-0.465846848,0.394798386,1.352216424,-0.773627491,-2.347627418,0.357815486,-0.550286295,1.506922498,-0.996033048,0.088294073,1,5.984156426,0.0070921985815602835,0.021883501851418435,False
-1.067863431,0.29797127,0.222036668,-0.465846848,0.434584605,1.352216424,-0.773627491,-2.74879088,0.246737654,-0.354725355,1.506922498,-1.823607553,0.088294073,1,7.419312162,0.0070921985815602835,0.02713173250751823,True
-1.067863431,0.29797127,0.960642011,-0.465846848,0.86749841,1.352216424,-0.773627491,-3.004478786,0.299352523,-0.797624591,1.851205329,-1.851683662,0.088294073,1,6.711449957,0.0070921985815602835,0.024543146452788215,False
-1.067863431,0.29797127,2.813559461,-0.465846848,1.769789007,1.352216424,-0.773627491,-2.805673718,0.361340101,-0.102883885,1.851205329,-1.846971326,0.088294073,1,9.980935463,0.0070921985815602835,0.03649934997261524,True
-1.404492526,-0.94923568,-0.247596788,-0.554898039,0.130308035,2.130247773,-1.097403051,-1.163525373,0.338478509,-1.044786759,1.915335676,-0.816856089,-2.13449138,1,7.014918227,0.0070921985815602835,0.02565290160884298,True
-1.404492526,-0.94923568,-0.577763338,-0.554898039,0.01595084,2.130247773,-1.097403051,-1.884982272,0.351553079,-1.186470147,1.915335676,-0.246966401,-2.13449138,1,8.905546516,0.0070921985815602835,0.032566752905061676,True
-1.387229495,-1.18019993,1.667938457,-0.976407014,1.837446735,2.202189111,-1.081360117,-1.061216256,0.300799079,-1.573276586,1.220089986,-2.062700346,-0.879562207,1,6.75268102,0.0070921985815602835,0.02469392460417079,False
0.796543861,-2.519792581,3.44685306,-0.857672092,2.150229246,1.295996068,-1.049274251,0.640446239,0.320180509,0.130960998,-1.111185712,-1.232241384,-0.296053371,1,12.84431105,0.0070921985815602835,0.04697044740034496,True
0.796543861,-2.519792581,1.495739523,-0.857672092,1.346445963,1.295996068,-1.049274251,0.945635392,0.283108275,0.168703867,-1.017288237,-0.533123675,-0.296053371,1,10.65167523,0.0070921985815602835,0.038952182734337655,True
0.796543861,-2.519792581,0.796981867,-0.857672092,0.908484269,1.295996068,-1.049274251,0.945635392,0.332982352,0.163894697,-0.907064293,-0.735218788,-0.296053371,1,9.209581095,0.0070921985815602835,0.033678579000304486,True
0.796543861,-2.519792581,1.310732405,-0.857672092,1.192155405,1.295996068,-1.049274251,0.513327833,0.337963625,0.073484973,-0.815883489,-0.186835106,-0.296053371,1,9.913168355,0.0070921985815602835,0.03625153197993377,True
0.796543861,-2.519792581,1.761865148,-0.857672092,1.786879637,1.295996068,-1.049274251,0.700947268,0.312522065,0.068324342,-0.791735942,-0.650498343,-0.296053371,1,10.64082613,0.0070921985815602835,0.038912508587635085,True
0.796543861,-2.519792581,3.011374765,-0.857672092,2.090789921,1.295996068,-1.049274251,0.750902297,0.303805916,0.05605126,-0.667225039,-0.993212032,-0.296053371,1,11.77341953,0.0070921985815602835,0.04305429700381314,True
0.796543861,-2.519792581,1.487200733,-0.857672092,0.980571929,1.295996068,-1.049274251,0.820957705,0.34150901,0.269653107,-0.845335585,0.079106814,-0.296053371,1,10.68079062,0.0070921985815602835,0.03905865499970182,True
0.796543861,-2.519792581,1.3150018,-0.857672092,1.380195444,1.295996068,-1.049274251,0.753261956,0.309753822,0.081940525,-0.982883869,-0.468118447,-0.296053371,1,10.22950552,0.0070921985815602835,0.037408347484600854,True
0.796543861,-2.519792581,-1.02747295,-0.857672092,0.228850154,1.295996068,-1.049274251,-0.013110702,0.335674299,0.232517731,-0.929504917,-0.043773555,-0.296053371,3,9.89041279,0.005235602094240838,0.022730654524937048,False
0.796543861,-2.519792581,1.041760517,-0.857672092,0.956777914,1.295996068,-1.049274251,0.583751729,0.287641386,0.246921633,-0.797721673,0.534844275,-0.296053371,1,10.36823056,0.0070921985815602835,0.03791565201569369,True
0.175074764,-2.519792581,2.867638465,-0.857672092,2.150229246,1.295996068,-1.049274251,0.111567881,0.290369913,0.105131473,-0.56245582,-0.609700965,-0.296053371,1,10.76957711,0.0070921985815602835,0.03938333891168216,True
0.175074764,-2.519792581,1.690708564,-0.857672092,1.809483018,1.295996068,-1.049274251,-0.341005624,0.323629744,0.073818987,-0.246323652,-2.036131845,-0.296053371,1,9.029834993,0.0070921985815602835,0.033021264271897305,True
-0.783023428,0.06700702,-0.515145544,-1.101078683,-0.00757625,1.295996068,-0.61319816,-0.052824935,0.329600052,-0.752401302,0.32901675,0.401226756,-0.879562207,3,4.50445819,0.005235602094240838,0.010352377106285903,False
-0.783023428,0.06700702,-0.606225972,-1.101078683,0.03925386,1.295996068,-0.61319816,-0.726416823,0.314135821,-0.199900244,0.556451041,0.319951627,-0.879562207,3,5.317277098,0.005235602094240838,0.012220439257115967,False
-0.783023428,0.06700702,-0.059743406,-1.101078683,0.473734218,1.295996068,-0.61319816,-2.082816629,0.361340101,-0.483423744,0.556451041,-0.811792833,-0.879562207,1,5.364921737,0.0070921985815602835,0.01961901835557975,False
-0.783023428,0.06700702,0.364349836,-1.101078683,0.394798386,1.295996068,-0.61319816,-0.140304542,0.350299203,-0.643915246,0.32901675,-0.546003711,-0.879562207,1,5.007347761,0.0070921985815602835,0.018311403679630262,False
-0.783023428,0.06700702,2.005220666,-1.101078683,1.291459411,1.295996068,-0.61319816,-0.368459426,0.326329175,-0.338186867,0.530112184,-0.814322537,-0.879562207,1,5.322208625,0.0070921985815602835,0.0194628204892488,False
-0.929759187,-0.39492148,0.677438806,-0.917039553,1.088650003,1.709467249,-0.693412825,-1.12112175,0.361340101,-0.971661244,0.403249513,-1.851683662,-0.550947072,1,3.515356927,0.0070921985815602835,0.01285533237168776,False
-0.929759187,-0.39492148,0.814059447,-0.917039553,1.058254599,1.709467249,-0.693412825,-0.698844512,0.361340101,-0.725673874,0.487523038,-2.133829464,-0.550947072,1,3.636105467,0.0070921985815602835,0.013296898519117554,False
-0.929759187,-0.39492148,1.401812832,-0.917039553,1.148330976,1.709467249,-0.693412825,-0.466835135,0.31759126,-0.68576756,0.700583784,-0.954211361,-0.550947072,1,3.287698283,0.0070921985815602835,0.012022805946439296,False
-0.929759187,-0.39492148,0.77421176,-0.917039553,1.140949979,1.709467249,-0.693412825,-1.383160892,0.341680467,-0.933664496,0.729622239,-1.578129052,-0.550947072,1,3.075339371,0.0070921985815602835,0.011246229213965155,False
-0.929759187,-0.39492148,0.284654462,-0.917039553,0.825814292,1.709467249,-0.693412825,-1.158774907,0.361340101,-0.811508744,0.431529894,-0.666637802,-0.550947072,1,3.16101797,0.0070921985815602835,0.011559547858460669,False
-0.9651484,-1.642128431,0.754287917,-1.142635906,1.284498386,1.295996068,-1.142614953,-1.154034295,0.361340101,-0.362814577,0.413718876,-1.322487848,-0.296053371,1,4.086578407,0.0070921985815602835,0.014944236040856314,False
-0.9651484,-1.642128431,2.188804653,-1.142635906,1.914086513,1.295996068,-1.142614953,0.038004779,0.306405813,-1.182573898,0.66442363,-1.746535944,-0.296053371,1,6.776276314,0.0070921985815602835,0.02478021039337415,False
-0.9651484,-1.642128431,0.976296459,-1.142635906,1.30532233,1.295996068,-1.142614953,-0.928546281,0.334700864,-1.166433799,0.869736662,-1.414271765,-0.296053371,1,3.438203776,0.0070921985815602835,0.012573190495279654,False
-0.9651484,-1.642128431,1.939756608,-1.142635906,1.946211244,1.295996068,-1.142614953,-0.441896916,0.246737654,-0.93351347,0.858110004,-2.117143417,-0.296053371,1,6.066980137,0.0070921985815602835,0.022186380436800164,False
-1.326808888,-2.242635481,2.335387216,-1.249497336,2.150229246,2.202189111,-1.451806028,-1.53538211,0.353489972,-1.584544959,1.08321313,-2.036131845,-2.13449138,1,10.97203209,0.0070921985815602835,0.04012369788866504,True
-1.335440404,-1.457357031,1.147072261,-0.733000423,1.073499499,2.202189111,-1.195119098,-1.774169995,0.348930808,-1.818159021,1.484386462,-0.520342463,-2.13449138,1,7.513940245,0.0070921985815602835,0.02747777858019933,True
-1.430387071,-1.457357031,0.243383643,-0.643949231,0.1414552,1.902146362,-1.300127387,-1.168285747,0.348930808,-1.730060771,1.484386462,-0.441595503,-2.13449138,1,7.577176318,0.0070921985815602835,0.027709027000537994,True
-1.464913132,-0.11776438,-0.073974722,-0.994217253,-0.079546103,2.130247773,-1.371591362,-1.187427358,0.031291508,-1.459900502,1.888795502,0.310957646,-2.13449138,1,9.657718986,0.0070921985815602835,0.03531737746566219,True
-1.292282827,-0.85684998,-0.103860488,-0.685506454,0.271404245,1.873922381,-0.852383708,-1.197058974,0.361340101,-1.146152005,1.486895599,-0.678262481,-0.087790053,1,5.046047392,0.0070921985815602835,0.018452924620319274,False
-1.292282827,-0.85684998,0.046991471,-0.685506454,0.174595191,1.873922381,-0.852383708,-0.591467323,0.361340101,-1.067315999,1.486895599,-0.574256868,-0.087790053,1,5.117661388,0.0070921985815602835,0.01871481032358138,False
-1.292282827,-0.85684998,0.402774391,-0.685506454,0.434584605,1.873922381,-0.852383708,-1.645327532,0.215132907,-1.0978398,1.486895599,-0.200789615,-0.087790053,1,5.314826833,0.0070921985815602835,0.019435825964473855,False
-1.240493736,0.34416412,0.824021369,-0.970470268,0.774837477,2.130247773,-0.906346301,-1.367472814,0.361340101,-1.19250885,0.823945279,-1.948842957,-0.550947072,1,4.678716341,0.0070921985815602835,0.017109629231228787,False
-1.240493736,0.34416412,1.232460162,-0.970470268,1.433244645,2.130247773,-0.906346301,-1.377918957,0.361340101,-0.816875956,0.823945279,-1.837586458,-0.550947072,1,5.204476688,0.0070921985815602835,0.019032285777603117,False
-1.240493736,0.34416412,0.495277951,-0.970470268,0.722775969,2.130247773,-0.906346301,-1.615822222,0.361340101,-1.17781327,0.823945279,-1.374821252,-0.550947072,1,4.698375669,0.0070921985815602835,0.017181521559914655,False
-1.01607434,-1.13400708,-0.220557286,-0.709253439,0.344138221,-0.58551202,0.401881973,-1.932524553,0.361340101,-0.795154533,0.958732536,-0.372218029,-0.550947072,1,7.141901691,0.0070921985815602835,0.026117268291750862,True
-1.01607434,-1.13400708,-0.388486824,-0.709253439,0.107860184,-0.58551202,0.401881973,-0.718508029,0.361340101,-0.798864582,0.958732536,-0.051763065,-0.550947072,3,5.456261555,0.005235602094240838,0.012539860472739767,False
-1.01607434,-1.13400708,0.563588271,-0.709253439,0.783407709,-0.58551202,0.401881973,-1.206731708,0.361340101,-0.58799653,1.106806915,-0.894711832,-0.550947072,1,5.02543238,0.0070921985815602835,0.018377537444391023,False
-1.01607434,-1.13400708,0.380004284,-0.709253439,0.651591354,-0.58551202,0.401881973,-0.396197368,0.338249681,-0.994517338,1.106806915,-0.620933709,-0.550947072,1,5.742792588,0.0070921985815602835,0.021000856810124115,False
-1.01607434,-1.13400708,-0.700152663,-0.709253439,-0.055320176,-0.58551202,0.401881973,-0.162607467,0.361340101,-0.547884829,1.215374827,0.649097348,-0.550947072,3,5.385528796,0.005235602094240838,0.012377298814034252,False
-1.335440404,-1.688321281,0.089685421,-0.299617956,0.196441752,2.048814653,-1.301585836,-1.819039111,0.194411942,-0.908744717,1.611906043,-1.281773568,-0.296053371,1,6.833932273,0.0070921985815602835,0.02499105285732444,True
-1.335440404,-1.688321281,1.080185072,-0.299617956,0.817391569,2.048814653,-1.301585836,-2.63075907,0.214301808,-0.978516804,1.611906043,-1.360704136,-0.296053371,1,6.696120682,0.0070921985815602835,0.02448708872401864,False
-1.335440404,-1.688321281,0.838252686,-0.299617956,0.434584605,2.048814653,-1.301585836,-0.524742291,0.326845841,-1.085094211,1.611906043,-0.948713634,-0.296053371,1,5.315418132,0.0070921985815602835,0.019437988289760847,False
-1.050600401,-1.08781423,0.438352683,-0.471783594,0.1414552,1.611685166,-0.740083176,-0.794675086,0.354799593,-1.187907032,0.955024095,-0.202542176,0.088294073,1,4.739278244,0.0070921985815602835,0.017331098461322397,False
-1.050600401,-1.08781423,0.303155173,-0.471783594,0.587559326,1.611685166,-0.740083176,-1.932524553,0.284968756,-0.742252937,0.955024095,-0.354835509,0.088294073,1,4.899300712,0.0070921985815602835,0.017916285700000124,False
-1.050600401,-1.08781423,0.996220303,-0.471783594,1.140949979,1.611685166,-0.740083176,-1.981288435,0.324376612,-0.706976599,0.955024095,-1.319056725,0.088294073,1,4.287426378,0.0070921985815602835,0.015678718335827013,False
-0.713971306,-0.02537868,1.35769575,-1.107015429,1.353233203,1.593770932,-1.310336527,-0.766341142,0.342994676,-0.982360474,0.37780535,-0.727991837,0.088294073,1,4.857566599,0.0070921985815602835,0.01776366794169175,False
-0.713971306,-0.02537868,0.475354107,-1.107015429,0.766237122,1.593770932,-1.310336527,-0.159410388,0.341166071,-0.985390994,0.050022793,-0.305614824,0.088294073,1,5.588495295,0.0070921985815602835,0.020436606002380547,False
-0.713971306,-0.02537868,1.61955198,-1.107015429,1.163026507,1.593770932,-1.310336527,0.250606733,0.361340101,-0.839914064,-0.105223799,-0.842405818,0.088294073,1,6.22817628,0.0070921985815602835,0.022775859695473206,False
-0.713971306,-0.02537868,0.806943789,-1.107015429,0.748945187,1.593770932,-1.310336527,0.205920691,0.361340101,-1.034061261,-0.055952822,-0.589670948,0.088294073,1,5.530292415,0.0070921985815602835,0.020223763499349713,False
-0.092502209,-0.02537868,0.502393609,-0.620202247,0.228850154,-0.58551202,-0.184414311,0.531082639,0.361340101,0.031234693,0.020924027,-1.432517398,-0.550947072,3,4.702150487,0.005235602094240838,0.010806723694316253,False
-0.092502209,-0.02537868,-0.441142697,-0.620202247,-0.055320176,-0.58551202,-0.184414311,0.380809666,0.357587966,-0.128064736,-0.103251497,-0.122102249,-0.550947072,3,2.342923041,0.005235602094240838,0.005384626036774946,False
-0.092502209,-0.02537868,-1.862851247,-0.620202247,-0.622492036,-0.58551202,-0.184414311,-0.90287641,0.086393322,0.806952868,-0.489080356,0.273170745,-0.550947072,3,6.244834506,0.005235602094240838,0.01435219932021583,False
-0.092502209,-0.02537868,-0.227672944,-0.620202247,0.152551811,-0.58551202,-0.184414311,-0.334185724,0.361340101,0.249687329,-0.402214023,-0.973597561,-0.550947072,3,4.020736126,0.005235602094240838,0.009240662220736268,False
-0.092502209,-0.02537868,-0.368562981,-0.620202247,-0.166277158,-0.58551202,-0.184414311,0.724831841,0.357929241,-0.261823406,-0.271008382,0.147286165,-0.550947072,3,2.490273557,0.005235602094240838,0.0057232745587712875,False
-0.092502209,-0.02537868,-0.022741982,-0.620202247,0.096558554,-0.58551202,-0.184414311,0.538661101,0.341337545,-0.248421281,-0.009888106,-0.509765858,-0.550947072,3,2.860703821,0.005235602094240838,0.00657461641227599,False
-0.092502209,-0.02537868,0.405620655,-0.620202247,0.333879092,-0.58551202,-0.184414311,0.650203691,0.354458002,-0.102557896,0.173561786,-0.241572517,-0.550947072,3,3.345270195,0.005235602094240838,0.007688271734421088,False
-0.092502209,-0.02537868,-0.821118856,-0.620202247,-0.607341532,-0.58551202,-0.184414311,0.407246735,0.358611688,-0.276427591,0.341980897,0.11571949,-0.550947072,3,2.674535956,0.005235602094240838,0.006146755865622293,False
-0.092502209,-0.02537868,-0.523684334,-0.620202247,-0.376884388,-0.58551202,-0.184414311,0.548737295,0.32592727,-0.171246562,0.366991499,0.892306689,-0.550947072,3,3.053922505,0.005235602094240838,0.007018681513199547,False
-0.092502209,-0.02537868,-0.711537716,-0.620202247,-0.11634076,-0.58551202,-0.184414311,0.24505747,0.361340101,-0.29190386,0.38226958,0.659580766,-0.550947072,3,2.374860128,0.005235602094240838,0.00545802549001757,False
-0.092502209,-0.02537868,0.142341293,-0.620202247,0.260834904,-0.58551202,-0.184414311,0.117373341,0.351724026,-0.063149259,0.137299297,-0.058182378,-0.550947072,3,2.365663307,0.005235602094240838,0.005436888883758826,False
-0.092502209,-0.02537868,-0.240481129,-0.620202247,0.027630092,-0.58551202,-0.184414311,-0.137132909,0.357531083,0.01449972,0.368520356,0.284989705,-0.550947072,3,1.904519324,0.005235602094240838,0.004377064103298227,False
-0.532709486,0.52893552,0.204959087,-0.721126931,0.333879092,-0.58551202,-0.551943324,-0.351267964,0.361340101,-0.468012095,0.60248881,-0.66432257,-0.296053371,3,3.961412434,0.005235602094240838,0.009104321465640669,False
-0.532709486,0.52893552,0.133802503,-0.721126931,0.260834904,-0.58551202,-0.551943324,-0.283577375,0.361340101,-0.430913523,0.60248881,-0.74247723,-0.296053371,3,3.790577161,0.005235602094240838,0.00871169906921627,False
-0.532709486,0.52893552,-0.34294661,-0.721126931,-0.043296572,-0.58551202,-0.551943324,-0.434814759,0.361340101,-0.125766017,0.674816081,-0.552481268,-0.296053371,3,3.45711279,0.005235602094240838,0.007945314129121528,False
-0.532709486,0.52893552,-0.816849461,-0.721126931,-0.282505801,-0.58551202,-0.551943324,0.316409293,0.328395362,-0.224095181,0.674816081,0.150126421,-0.296053371,3,3.078761211,0.005235602094240838,0.007075767102741708,False
-0.532709486,0.52893552,0.189304639,-0.721126931,0.454237711,-0.58551202,-0.551943324,-0.806918425,0.361340101,-0.139203407,0.674816081,-0.935048178,-0.296053371,3,5.08052754,0.005235602094240838,0.011676329266350906,False
-0.532709486,0.52893552,0.212074746,-0.721126931,0.414772363,-0.58551202,-0.551943324,-2.206241148,0.342994676,-0.405455995,0.929265799,-1.245306626,-0.296053371,3,6.743265174,0.005235602094240838,0.015497718274732753,False
-0.532709486,0.52893552,0.042722076,-0.721126931,0.250219709,-0.58551202,-0.551943324,-1.315977525,0.361340101,-0.193281088,0.929265799,-0.926902394,-0.296053371,3,5.431212327,0.005235602094240838,0.012482291050727363,False
-0.532709486,0.52893552,-0.28317508,-0.721126931,0.163598325,-0.58551202,-0.551943324,-0.663832645,0.361340101,-0.299878918,0.929265799,0.29282268,-0.296053371,3,3.286125626,0.005235602094240838,0.007552342649001661,False
-0.817549489,-0.71827143,-0.589148392,0.127827765,-0.17892214,-0.58551202,-1.155740989,-1.479761058,0.278161338,-0.898062593,0.859069836,-0.122102249,-0.550947072,3,6.606636424,0.005235602094240838,0.015183711065896732,False
-0.817549489,-0.71827143,0.072607841,0.127827765,0.207292318,-0.58551202,-1.155740989,-2.016912571,0.235783936,-0.890639695,0.859069836,-0.632242712,-0.550947072,1,5.827484736,0.0070921985815602835,0.021310568095328174,False
-0.817549489,-0.71827143,-0.196364047,0.127827765,-0.11634076,-0.58551202,-1.155740989,-1.154034295,0.196382449,-1.071976893,1.079619615,-0.27603252,-0.550947072,1,6.330831201,0.0070921985815602835,0.02315125916598175,False
-1.008305976,-0.71827143,-0.819695724,-0.620202247,-0.475049932,1.629094705,-0.744458522,-1.34157406,0.344936484,-1.025601054,1.307108608,0.245262631,-2.13449138,1,7.758029607,0.0070921985815602835,0.02837039060852644,True
-1.008305976,-0.71827143,-0.357177927,-0.620202247,-0.166277158,1.629094705,-0.744458522,-1.621689418,0.158437795,-1.197290381,1.307108608,-0.52459198,-2.13449138,1,6.8029533,0.0070921985815602835,0.02487776564276316,True
-0.342816151,0.80609262,0.048414602,-1.095141937,0.163598325,-0.58551202,-0.871343538,-0.890143252,0.320238026,-1.020106331,1.255521238,-1.059335679,-0.296053371,3,6.533238987,0.005235602094240838,0.015015025307386257,False
-0.342816151,0.80609262,0.039875812,-1.095141937,-0.00757625,-0.58551202,-0.871343538,-0.873269262,0.318454565,-1.162330459,1.255521238,-0.771831464,-0.296053371,3,6.189588084,0.005235602094240838,0.014225229156393085,False
-0.342816151,0.80609262,-0.348639137,-1.095141937,0.03925386,-0.58551202,-0.871343538,-1.047608295,0.361340101,-1.13551651,1.114532983,-0.486731039,-0.296053371,3,5.721830176,0.005235602094240838,0.013150203913886972,False
-0.342816151,0.80609262,-0.58772526,-1.095141937,-0.153697189,-0.58551202,-0.871343538,-0.565313582,0.361340101,-1.202526743,0.864924701,-0.150751175,-0.296053371,3,5.03727789,0.005235602094240838,0.011576930699946435,False
-0.342816151,0.80609262,-0.550723836,-1.095141937,-0.282505801,-0.58551202,-0.871343538,-0.111888378,0.349444021,-1.257823851,0.996173732,-0.026330362,-0.296053371,3,4.725889121,0.005235602094240838,0.010861281041901734,False
-0.342816151,0.80609262,-0.31733024,-1.095141937,-0.019425177,-0.58551202,-0.871343538,-0.924248897,0.357019097,-1.219160573,0.710236889,-0.385864294,-0.296053371,3,5.084284307,0.005235602094240838,0.011684963261172033,False
-0.342816151,0.80609262,-0.422641985,-1.095141937,-0.217253972,-0.58551202,-0.871343538,-0.598988935,0.361340101,-0.983873253,0.710236889,-0.160981359,-0.296053371,3,4.606315634,0.005235602094240838,0.010586471114242582,False
-0.342816151,0.80609262,-0.446835223,-1.095141937,-0.256195885,-0.58551202,-0.871343538,-0.146658631,0.361340101,-0.931855436,0.710236889,-0.23977843,-0.296053371,3,4.243899736,0.005235602094240838,0.00975354828819916,False
-0.972916763,-1.36497133,1.364811409,-0.738937169,1.111201302,1.629094705,-1.406594125,-0.456118434,0.349044862,-1.650716277,1.414769963,-1.116011484,-2.13449138,1,5.972681315,0.0070921985815602835,0.021841538440882796,False
-0.316921605,-1.18019993,0.367196099,0.080333796,-0.562444885,-0.58551202,-1.352631532,-0.108748728,0.321675612,-1.348843314,1.199738006,-0.358682647,-2.13449138,3,8.815224717,0.005235602094240838,0.020259602087024015,False
-0.610393123,-0.39492148,0.589204642,-0.228377003,0.344138221,1.902146362,-1.076984772,-0.214268111,0.361340101,-1.340581487,1.034426034,-0.668956257,-0.296053371,1,4.721421504,0.0070921985815602835,0.01726579802880822,False
-0.610393123,-0.39492148,0.842522081,-0.228377003,0.996307022,1.902146362,-1.076984772,-1.357076474,0.310215354,-1.256608108,1.257528842,-1.407029102,-0.296053371,1,3.9877238,0.0070921985815602835,0.014582733964154795,False
-0.972916763,0.15939272,-0.381371166,-0.335238433,-0.418474034,-0.58551202,-0.988019416,-0.484793929,0.296747149,-1.246995469,1.655381304,-0.031069511,-0.879562207,3,5.684494767,0.005235602094240838,0.01306439775983198,False
-0.972916763,0.15939272,-0.546454441,-0.335238433,-0.460782844,-0.58551202,-0.988019416,-0.351267964,0.172658249,-0.931028641,1.655381304,0.277119723,-0.879562207,3,5.442892914,0.005235602094240838,0.012509135975543234,False
-1.085126462,-0.25634293,0.333040939,-0.341175179,0.260834904,2.167264691,-1.023022179,-1.377918957,0.335846052,-1.482831125,1.772268186,-0.870970675,-0.550947072,1,5.369536228,0.0070921985815602835,0.019635893118729843,False
-1.03333737,-0.67207858,0.502393609,-0.762684154,0.404805756,2.130247773,-1.335130151,-1.275630206,0.327305033,-1.584544959,1.730258516,-0.970814253,-0.550947072,1,4.380906148,0.0070921985815602835,0.01602056513498105,False
-1.085126462,0.57512837,0.935025641,-0.436163117,0.606025818,1.709467249,-1.445972234,-1.047608295,0.32104315,-1.279952423,1.827205011,-0.998858849,-2.13449138,1,6.201544104,0.0070921985815602835,0.02267846831207435,False
-1.085126462,0.57512837,0.296039515,-0.436163117,0.239558261,1.709467249,-1.445972234,-0.636932128,0.361340101,-0.927363489,1.827205011,-0.973597561,-2.13449138,1,6.881653995,0.0070921985815602835,0.0251655667432253,True
-1.240493736,-0.07157153,0.422698235,0.015029588,0.364528327,1.954998875,-1.381800501,-0.985126591,0.209548658,-0.813135664,2.192953333,-1.116011484,-0.550947072,1,5.503277762,0.0070921985815602835,0.020124973433239077,False
-1.240493736,-0.07157153,-0.566378285,0.015029588,-0.26931548,1.954998875,-1.381800501,-1.925659807,0.335273507,-0.856169907,2.192953333,-0.533123675,-0.550947072,1,8.325987424,0.0070921985815602835,0.030447359366536485,True
-1.249125251,-0.67207858,0.634744855,-1.314801543,0.908484269,2.202189111,-1.333671702,-0.976333996,0.28990564,-1.524491783,2.423106595,-1.447259173,-0.296053371,1,5.684993252,0.0070921985815602835,0.020789490029858942,False
-1.223230705,1.63756392,-0.880890386,-0.442099863,-0.322508849,2.130247773,-1.349714635,-1.705652374,0.280257405,-1.097409242,2.171266552,-0.478433091,-0.550947072,1,10.14295575,0.0070921985815602835,0.037091843049020634,True
-1.223230705,1.63756392,-0.492375437,-0.442099863,-0.019425177,2.130247773,-1.349714635,-1.858335054,0.240676348,-0.677444641,2.171266552,-1.091912551,-0.550947072,1,9.112197018,0.0070921985815602835,0.03332245451464282,True
1.858220236,0.80609262,-0.099591093,1.52889985,-0.376884388,-0.58551202,1.011513432,0.887282285,0.250615798,1.374396558,-0.807042299,0.824607916,1.495754255,2,4.176801398,0.005747126436781609,0.010981865766021228,False
1.858220236,0.80609262,0.160842005,1.52889985,0.107860184,-0.58551202,1.011513432,0.739078141,0.329600052,0.982299577,-0.499555455,0.354194829,1.495754255,2,5.29925433,0.005747126436781609,0.013933078010348519,False
1.858220236,0.80609262,-0.220557286,1.52889985,0.218094978,-0.58551202,1.011513432,0.553763284,0.352977373,1.12158659,-0.345260089,0.112819907,1.495754255,2,5.47972042,0.005747126436781609,0.014407568939375618,False
1.858220236,0.80609262,-0.241904261,1.52889985,0.207292318,-0.58551202,1.011513432,0.500583722,0.326156936,1.029305539,-0.496672588,0.277119723,1.495754255,2,5.250498645,0.005747126436781609,0.013804887000774353,False
1.858220236,0.80609262,0.1651114,1.52889985,0.454237711,-0.58551202,1.011513432,0.667207759,0.23194749,1.058816068,-0.489963289,-0.533123675,1.495754255,2,6.431068385,0.005747126436781609,0.016908903011282922,False
1.858220236,0.80609262,-0.044088957,1.52889985,-0.104014292,-0.58551202,1.011513432,0.74144643,0.087627784,0.980751191,-0.661564941,0.46585679,1.495754255,2,4.370721852,0.005747126436781609,0.011491731616031148,False
1.858220236,0.80609262,-1.309253023,1.52889985,0.004215573,-0.58551202,1.011513432,0.859999488,0.268537496,0.961214152,-0.823356918,-0.085743848,1.495754255,2,5.756377677,0.005747126436781609,0.015134970740434303,False
